typeID,attributeID,valueInt,valueFloat
18927,6,,42.0
18927,9,40,
18927,30,1,
18927,50,21,
18927,73,,20000.0
18927,633,13,
18927,984,,0.0
18927,985,,-61.75
18927,986,,0.0
18927,987,,0.0
18927,1180,,0.01
18927,1208,,20.0
18927,1211,,6.6
18927,1212,1,
18947,6,,46.0
18947,9,40,
18947,30,1,
18947,50,23,
18947,73,,20000.0
18947,633,14,
18947,984,,0.0
18947,985,,0.0
18947,986,,0.0
18947,987,,-64.0
18947,1180,,0.01
18947,1208,,20.0
18947,1211,,6.6
18947,1212,1,
18953,6,,34.0
18953,9,40,
18953,30,1,
18953,50,18,
18953,73,,20000.0
18953,633,11,
18953,984,,0.0
18953,985,,0.0
18953,986,,-57.25
18953,987,,0.0
18953,1180,,0.01
18953,1208,,20.0
18953,1211,,6.6
18953,1212,1,
18967,6,,42.0
18967,9,40,
18967,30,1,
18967,50,21,
18967,73,,20000.0
18967,633,13,
18967,984,,0.0
18967,985,,-61.75
18967,986,,0.0
18967,987,,0.0
18967,1180,,0.01
18967,1208,,20.0
18967,1211,,6.6
18967,1212,1,
18973,6,,46.0
18973,9,40,
18973,30,1,
18973,50,23,
18973,73,,20000.0
18973,633,14,
18973,984,,-64.0
18973,985,,0.0
18973,986,,0.0
18973,987,,0.0
18973,1180,,0.01
18973,1208,,20.0
18973,1211,,6.6
18973,1212,1,
19013,6,,40.0
19013,9,40,
19013,30,6,
19013,50,4,
19013,73,,6000.0
19013,182,3393,
19013,183,3392,
19013,277,1,
19013,278,1,
19013,422,1,
19013,633,12,
19013,1180,,0.01
19013,1206,,-15.0
19013,1211,,5.4
19013,1212,1,
19013,1230,,10.0
19033,6,,160.0
19033,9,40,
19033,50,23,
19033,73,,12000.0
19033,182,3393,
19033,183,3392,
19033,277,1,
19033,278,2,
19033,422,1,
19033,633,13,
19033,1180,,0.01
19033,1206,,-15.0
19033,1211,,5.3
19033,1212,1,
19033,1230,,10.0
19036,6,,400.0
19036,9,40,
19036,50,46,
19036,73,,15000.0
19036,182,3393,
19036,183,3392,
19036,277,1,
19036,278,3,
19036,422,1,
19036,633,12,
19036,1180,,0.01
19036,1206,,-15.0
19036,1211,,5.4
19036,1212,1,
19036,1230,,10.0
19053,9,40,
19053,182,16069,
19053,277,2,
19053,422,1,
19053,1180,,0.01
19053,1206,,-15.0
19053,1212,1,
19073,6,,38.0
19073,9,40,
19073,30,4,
19073,50,30,
19073,73,,5000.0
19073,90,,39.0
19073,182,3423,
19073,277,1,
19073,422,1,
19073,633,12,
19073,1180,,0.01
19073,1206,,-15.0
19073,1211,,2.2
19073,1212,1,
19113,6,,0.0
19113,9,40,
19113,30,2200,
19113,50,50,
19113,90,,120.0
19113,182,3423,
19113,277,3,
19113,422,1,
19113,1180,,0.01
19113,1206,,-15.0
19113,1212,1,
19119,6,,0.0
19119,9,40,
19119,30,2800,
19119,50,50,
19119,90,,120.0
19119,182,3423,
19119,277,3,
19119,422,1,
19119,1180,,0.01
19119,1206,,-15.0
19119,1212,1,
19133,9,40,
19133,182,3422,
19133,277,1,
19133,422,1,
19133,1180,,0.01
19133,1206,,-15.0
19133,1212,1,
19139,9,40,
19139,182,3422,
19139,277,1,
19139,422,1,
19139,1180,,0.01
19139,1206,,-15.0
19139,1212,1,
19179,6,,20.0
19179,9,40,
19179,30,2,
19179,50,28,
19179,68,,76.0
19179,73,,2000.0
19179,182,3416,
19179,277,1,
19179,422,1,
19179,633,13,
19179,1180,,0.01
19179,1206,,-15.0
19179,1211,,0.8
19179,1212,1,
19179,1231,,10.0
19196,6,,187.0
19196,9,40,
19196,30,500,
19196,50,170,
19196,73,,4000.0
19196,182,3416,
19196,277,3,
19196,422,1,
19196,633,12,
19196,1180,,0.01
19196,1206,,-15.0
19196,1211,,1.1
19196,1212,1,
19196,1231,,10.0
19199,6,,98.0
19199,9,40,
19199,30,150,
19199,50,85,
19199,73,,3200.0
19199,182,3416,
19199,277,2,
19199,422,1,
19199,633,13,
19199,1180,,0.01
19199,1206,,-15.0
19199,1211,,1.1
19199,1212,1,
19199,1231,,10.0
19202,6,,400.0
19202,9,40,
19202,30,500,
19202,50,187,
19202,73,,4000.0
19202,182,3416,
19202,277,3,
19202,422,1,
19202,633,11,
19202,1180,,0.01
19202,1206,,-15.0
19202,1211,,1.1
19202,1212,1,
19202,1231,,10.0
19219,9,40,
19219,30,1,
19219,72,0,
19219,182,3425,
19219,277,1,
19219,422,1,
19219,633,12,
19219,984,,0.0
19219,985,,0.0
19219,986,,0.0
19239,9,40,
19239,30,1,
19239,72,0,
19239,182,3425,
19239,277,1,
19239,422,1,
19239,633,12,
19239,984,,0.0
19239,985,,0.0
19239,986,,0.0
19259,6,,16.0
19259,9,40,
19259,30,1,
19259,50,31,
19259,73,,12000.0
19259,182,3420,
19259,277,1,
19259,422,1,
19259,633,11,
19259,984,,0.0
19259,985,,-54.5
19259,986,,0.0
19259,987,,0.0
19259,1180,,0.01
19259,1208,,20.0
19259,1211,,4.0
19259,1212,1,
19262,6,20,
19262,9,40,
19262,30,1,
19262,50,33,
19262,73,,12000.0
19262,182,3420,
19262,277,1,
19262,422,1,
19262,633,11,
19262,984,,0.0
19262,985,,0.0
19262,986,,0.0
19262,987,,-57.25
19262,1180,,0.01
19262,1208,,20.0
19262,1211,,4.0
19262,1212,1,
19265,6,,17.0
19265,9,40,
19265,30,1,
19265,50,34,
19265,73,,12000.0
19265,182,3420,
19265,277,1,
19265,422,1,
19265,633,12,
19265,984,,-57.25
19265,985,,0.0
19265,986,,0.0
19265,987,,0.0
19265,1180,,0.01
19265,1208,,20.0
19265,1211,,4.0
19265,1212,1,
19279,6,,18.0
19279,9,40,
19279,30,1,
19279,50,37,
19279,73,,12000.0
19279,182,3420,
19279,277,1,
19279,422,1,
19279,633,13,
19279,984,,-59.5
19279,985,,0.0
19279,986,,0.0
19279,987,,0.0
19279,1180,,0.01
19279,1208,,20.0
19279,1211,,4.0
19279,1212,1,
19282,6,20,
19282,9,40,
19282,30,1,
19282,50,42,
19282,73,,12000.0
19282,182,3420,
19282,277,1,
19282,422,1,
19282,633,14,
19282,984,,-64.0
19282,985,,0.0
19282,986,,0.0
19282,987,,0.0
19282,1180,,0.01
19282,1208,,20.0
19282,1211,,4.0
19282,1212,1,
19285,6,,19.0
19285,9,40,
19285,30,1,
19285,50,40,
19285,73,,12000.0
19285,182,3420,
19285,277,1,
19285,422,1,
19285,633,14,
19285,984,,0.0
19285,985,,-61.75
19285,986,,0.0
19285,987,,0.0
19285,1180,,0.01
19285,1208,,20.0
19285,1211,,4.0
19285,1212,1,
19325,9,40,
19325,30,15,
19325,73,,10000.0
19325,182,3454,
19325,277,1,
19325,422,1,
19325,567,1500000,
19325,763,1,
19325,796,,500000.0
19325,801,1,
19325,1180,,0.04
19325,1211,,19.0
19325,1212,1,
19325,1223,50,
19345,9,40,
19345,30,180,
19345,50,50,
19345,73,,10000.0
19345,182,3454,
19345,277,1,
19345,422,1,
19345,567,15000000,
19345,763,1,
19345,796,,5000000.0
19345,801,1,
19345,1180,,0.04
19345,1211,,11.4
19345,1212,1,
19345,1223,50,
19468,9,1,
19468,50,50,
19468,124,5215864,
19468,128,1,
19468,137,317,
19468,182,19430,
19468,277,5,
19468,294,50,
19468,422,1,
19468,441,-50,
19491,9,40,
19491,73,,10000.0
19491,182,3450,
19491,277,1,
19491,422,1,
19491,567,150000000,
19491,763,1,
19491,796,,50000000.0
19491,801,0,
19491,1180,,0.04
19491,1211,,4.1
19491,1212,1,
19491,1223,50,
19534,66,,-1.0
19534,175,0,
19534,176,0,
19534,177,0,
19534,179,0,
19534,182,3411,
19534,277,2,
19534,331,1,
19534,422,2,
19534,799,,1.15
19551,175,0,
19551,176,0,
19551,178,0,
19551,179,0,
19551,182,3411,
19551,277,2,
19551,331,2,
19551,422,2,
19551,447,,0.02
19551,802,,1.15
19554,175,0,
19554,177,0,
19554,178,0,
19554,179,0,
19554,182,3411,
19554,277,3,
19554,331,4,
19554,422,2,
19554,447,,0.04
19554,802,,1.15
19594,9,1,
19594,50,50,
19594,124,5215864,
19594,128,1,
19594,137,317,
19594,182,3425,
19594,183,3432,
19594,277,5,
19594,280,1,
19594,315,50,
19594,338,-90,
19594,422,5,
19660,9,40,
19660,30,1,
19660,47,1,
19660,50,1,
19660,56,1,
19660,422,1,
19660,633,0,
17178,9,100000,
17178,20,,-75.0
17178,30,50000,
17178,50,25,
17178,54,150000,
17178,73,,10000.0
17178,109,,1.0
17178,110,,1.0
17178,111,,1.0
17178,113,,1.0
17178,136,,1.0
17178,154,300000,
17178,156,,0.001
17178,182,11584,
17178,192,1,
17178,263,,100000.0
17178,265,1500000,
17178,277,1,
17178,416,250000,
17178,466,,0.5
17178,475,7500,
17178,476,30000,
17178,479,,10000000.0
17178,484,,0.75
17178,524,,0.75
17178,525,,1.0
17178,564,,30.0
17178,691,30000,
17178,872,1,
17178,1165,5000,
17178,1167,1,
17181,9,100000,
17181,30,100000,
17181,50,50,
17181,73,,10000.0
17181,103,150000,
17181,105,3,
17181,109,,1.0
17181,110,,1.0
17181,111,,1.0
17181,113,,1.0
17181,136,,1.0
17181,154,300000,
17181,156,,0.001
17181,182,11584,
17181,192,1,
17181,263,,100000.0
17181,265,1500000,
17181,277,1,
17181,416,250000,
17181,466,,0.5
17181,475,7500,
17181,476,30000,
17181,479,,10000000.0
17181,484,,0.75
17181,504,,1.0
17181,505,,10000.0
17181,524,,0.75
17181,525,,1.0
17181,564,,30.0
17181,691,30000,
17181,872,1,
17181,1165,5000,
17181,1167,1,
17184,9,10000,
17184,30,150000,
17184,50,250,
17184,130,,1.0
17184,131,,0.75
17184,132,,1.0
17184,133,,1.0
17184,136,,1.0
17184,182,11584,
17184,263,,20000.0
17184,265,20000,
17184,277,2,
17184,479,,800000.0
17184,484,,0.75
17184,524,,0.75
17184,525,,1.0
17364,9,1000000,
17364,182,11584,
17364,277,1,
17367,9,10000000,
17407,9,100000,
17407,30,157500,
17407,50,0,
17407,51,7880,
17407,54,79500,
17407,64,,37.0
17407,109,,1.0
17407,110,,1.0
17407,111,,1.0
17407,113,,1.0
17407,128,3,
17407,136,,1.0
17407,154,90000,
17407,156,,0.001
17407,158,,21000.0
17407,160,,0.020377358
17407,182,11584,
17407,192,1,
17407,263,,50000.0
17407,265,750000,
17407,277,1,
17407,416,79500,
17407,466,,0.5
17407,475,7500,
17407,476,30000,
17407,479,,5000000.0
17407,484,,0.75
17407,524,,0.75
17407,525,,1.0
17407,564,,75.0
17407,604,86,
17407,620,,400.0
17407,691,60000,
17407,771,,5.0
17407,786,1,
17407,872,1,
17407,1165,5000,
17407,1167,1,
17433,182,3386,
17433,790,12182,
17453,182,3386,
17453,790,12188,
17470,182,3386,
17470,790,12195,
17490,9,40,
17490,30,1750,
17490,47,1,
17490,50,64,
17490,51,13950,
17490,56,1,
17490,277,1,
17490,422,1,
17490,606,89,
17490,633,7,
17490,1180,,0.01
17490,1205,,-15.0
17490,1211,,2.0
15741,50,4,
15741,73,,6000.0
15741,182,3393,
15741,183,3392,
15741,277,1,
15741,278,1,
15741,422,1,
15741,633,9,
15741,1180,,0.01
15741,1206,,-15.0
15741,1211,,5.4
15741,1212,1,
15741,1230,,10.0
15744,6,40,
15744,9,40,
15744,30,5,
15744,50,4,
15744,73,,6000.0
15744,182,3393,
15744,183,3392,
15744,277,1,
15744,278,1,
15744,422,1,
15744,633,8,
15744,1180,,0.01
15744,1206,,-15.0
15744,1211,,5.4
15744,1212,1,
15744,1230,,10.0
15747,9,40,
15747,30,17,
15747,50,25,
15747,73,,10000.0
15747,182,3454,
15747,277,1,
15747,422,1,
15747,567,1500000,
15747,763,1,
15747,796,,500000.0
15747,801,1,
15747,1180,,0.04
15747,1211,,19.0
15747,1212,1,
15747,1223,50,
15764,9,40,
15764,30,150,
15764,50,55,
15764,73,,10000.0
15764,182,3454,
15764,277,1,
15764,422,1,
15764,567,15000000,
15764,763,1,
15764,796,,5000000.0
15764,801,1,
15764,1180,,0.04
15764,1211,,11.4
15764,1212,1,
15764,1223,50,
15784,9,40,
15784,30,150,
15784,50,25,
15784,56,1,
15784,73,,11250.0
15784,182,3417,
15784,277,1,
15784,422,1,
15784,604,87,
15784,633,8,
15784,1180,,0.01
15784,1206,,-20.0
15784,1211,,3.8
15784,1212,1,
15790,9,40,
15790,30,1,
15790,50,60,
15790,182,11579,
15790,277,1,
15790,306,,0.275
15790,422,1,
15790,560,25000,
15790,565,,0.65
15790,633,8,
15790,669,30000,
15804,6,,500.0
15804,9,40,
15804,30,2000,
15804,50,40,
15804,73,,24000.0
15804,97,600,
15804,182,3423,
15804,277,3,
15804,422,1,
15804,633,8,
15804,1180,,0.01
15804,1206,,-15.0
15804,1211,,4.6
15804,1212,1,
15810,9,40,
15810,30,1,
15810,50,20,
15810,182,3318,
15810,277,1,
15810,422,1,
15810,633,8,
15824,9,40,
15824,47,1,
15824,51,3250,
15824,54,11700,
15824,56,1,
15824,61,0,
15824,63,,0.0
15824,124,8627698,
15824,128,1,
15824,158,,5000.0
15824,182,3301,
15824,183,3300,
15824,277,1,
15824,278,1,
15824,422,1,
15824,604,85,
15824,633,8,
15824,1180,,0.01
15824,1205,,-15.0
15824,1211,,0.8
15824,1212,1,
15827,9,40,
15827,47,1,
15827,51,3000,
15827,54,1312,
15827,56,1,
15827,61,0,
15827,63,,0.0
15827,124,8627698,
15827,128,1,
15827,158,,2000.0
15827,182,3301,
15827,183,3300,
15827,277,1,
15827,278,1,
15827,422,1,
15827,604,85,
15827,633,8,
15827,1180,,0.01
15827,1210,,15.0
15827,1211,,0.8
15827,1212,1,
15830,9,40,
15830,47,1,
15830,51,5250,
15830,54,3150,
15830,56,1,
15830,61,0,
15830,63,,0.0
15830,124,8627698,
15830,128,2,
15830,158,,5000.0
15830,182,3304,
15830,183,3300,
15830,277,1,
15830,278,3,
15830,422,1,
15830,604,85,
15830,633,8,
15830,1180,,0.01
15830,1210,,15.0
15830,1211,,0.8
15830,1212,1,
15847,9,40,
15847,47,1,
15847,50,40,
15847,51,7875,
15847,61,0,
15847,64,,3.75
15847,128,3,
15847,182,3309,
15847,183,3300,
15847,277,1,
15847,278,5,
15847,422,1,
15847,604,86,
15847,633,8,
15847,1180,,0.01
15847,1210,,15.0
15847,1211,,0.9
15847,1212,1,
15850,9,40,
15850,47,1,
15850,61,0,
15850,128,1,
15850,182,3303,
15850,183,3300,
15850,277,1,
15850,278,1,
15850,422,1,
15850,604,86,
15850,633,8,
15850,1180,,0.01
15850,1205,,-15.0
15850,1212,1,
15867,6,,16.2525
15867,9,40,
15867,47,1,
15867,61,0,
15867,128,2,
15867,158,,8000.0
15867,182,3306,
15867,183,3300,
15867,277,1,
15867,278,3,
15867,422,1,
15867,604,86,
15867,633,8,
15867,1180,,0.01
15867,1205,,-15.0
15867,1211,,0.9
15867,1212,1,
15870,6,,8.7525
15870,9,40,
15870,47,1,
15870,61,0,
15870,128,2,
15870,158,,6000.0
15870,182,3306,
15870,183,3300,
15870,277,1,
15870,278,3,
15870,422,1,
15870,604,86,
15870,633,8,
15870,1180,,0.01
15870,1205,,-15.0
15870,1211,,0.7
15870,1212,1,
15873,9,40,
15873,47,1,
15873,50,32,
15873,51,6075,
15873,61,0,
15873,64,,2.5
15873,128,3,
15873,182,3309,
15873,183,3300,
15873,277,1,
15873,278,5,
15873,422,1,
15873,604,86,
15873,633,8,
15873,1180,,0.01
15873,1210,,15.0
15873,1211,,0.7
15873,1212,1,
15887,9,40,
15887,158,,0.0
15887,182,3435,
15887,277,1,
15887,422,1,
15887,1180,,0.01
15887,1211,,5.0
15887,1212,1,
15887,1222,,20.0
15893,6,,6.0
15893,9,40,
15893,158,,0.0
15893,182,3435,
15893,277,1,
15893,422,1,
15893,1180,,0.01
15893,1211,,5.0
15893,1212,1,
15893,1222,,20.0
15913,9,40,
15913,30,1,
15913,72,0,
15913,182,3425,
15913,277,1,
15913,422,1,
15913,633,9,
15913,984,,0.0
15913,985,,0.0
15913,986,,0.0
15933,6,12,
15933,9,40,
15933,30,5,
15933,50,20,
15933,73,,10000.0
15933,99,2600,
15933,116,33,
15933,182,3421,
15933,277,1,
15933,422,1,
15953,6,53,
15953,9,40,
15953,30,200,
15953,50,50,
15953,73,,10000.0
15953,99,5400,
15953,114,0,
15953,116,0,
15953,117,0,
15953,118,135,
15953,182,3421,
15953,277,1,
15953,422,1,
15953,633,9,
16053,6,,0.0
16053,9,40,
16053,47,1,
16053,56,1,
16053,63,,0.0
16053,128,1,
16053,158,,8750.0
16053,182,3302,
16053,183,3300,
16053,277,1,
16053,278,1,
16053,422,1,
16053,604,83,
16053,1180,,0.01
16053,1205,,-15.0
16053,1211,,2.4
16053,1212,1,
16056,6,,0.0
16056,9,40,
16056,47,1,
16056,56,1,
16056,63,,0.0
16056,128,2,
16056,158,,17500.0
16056,182,3305,
16056,183,3300,
16056,277,1,
16056,278,3,
16056,422,1,
16056,604,83,
16056,1180,,0.01
16056,1205,,-15.0
16056,1211,,2.2
16056,1212,1,
16059,6,,0.0
16059,9,40,
16059,47,1,
16059,56,1,
16059,63,,0.0
16059,64,,2.57895
16059,128,3,
16059,182,3308,
16059,183,3300,
16059,277,1,
16059,278,5,
16059,422,1,
16059,604,83,
16059,1180,,0.01
16059,1210,,15.0
16059,1211,,0.7
16059,1212,1,
16142,9,40,
16142,30,1,
16142,50,25,
16142,72,169,
16142,182,3425,
16142,277,5,
16142,422,1,
16142,633,0,
16142,983,,2.0
16222,9,100000,
16222,30,50000,
16222,50,0,
16222,154,250000,
16222,156,,0.5
16222,182,11584,
16222,192,1,
16222,263,,10000.0
16222,265,10000,
16222,277,1,
16222,416,50000,
16222,466,,0.5
16222,475,0,
16222,476,10000,
16222,479,,200000.0
16222,484,,0.75
16222,506,,8000.0
16222,525,,1.0
16222,564,,250.0
16222,604,384,
16222,771,,10000.0
16222,1165,5000,
16222,1167,1,
16242,3,0,
16242,15,0,
16242,19,1,
16242,21,,0.0
16242,49,0,
16242,76,,27000.0
16242,79,5000,
16242,124,16777215,
16242,129,450,
16242,136,,1.0
16242,153,,8.13e-07
16242,208,,0.0
16242,209,,9.0
16242,210,,0.0
16242,211,,0.0
16242,217,397,
16242,246,397,
16242,268,,0.9
16242,269,,0.75
16242,270,,0.65
16242,271,,1.0
16242,273,,0.6
16242,274,,0.8
16242,283,,0.0
16242,351,50,
16242,422,1,
16242,479,,625000.0
16242,484,,0.75
16242,524,,0.75
16242,564,,550.0
16242,661,,2000.0
16242,662,,0.25
16242,1132,,400.0
16242,1154,3,
16242,1178,,100.0
16242,1179,,0.01
16242,1196,,0.01
16242,1198,,0.01
16242,1199,,100.0
16242,1200,,100.0
16242,1224,,0.85
16242,1259,,0.82
16242,1261,,0.5
16242,1262,,0.25
16242,1271,,0.0
16242,1281,,1.0
16245,323,,-5.0
16245,331,6,
16245,422,1,
16262,182,16281,
16262,790,18025,
16265,182,16281,
16265,790,18025,
16268,182,16281,
16268,790,18025,
16282,9,50,
16282,37,1000,
16282,107,0,
16282,108,100,
16282,114,300,
16282,116,0,
16282,117,0,
16282,118,0,
16282,137,56,
16282,204,,1.0
16282,281,60000,
16282,422,1,
16305,9,40,
16305,30,1,
16305,50,0,
16305,148,,1.0
16305,182,3394,
16305,277,1,
16305,422,1,
16305,633,1,
16305,984,,-9.84
16305,985,,-9.84
16305,986,,-9.84
16305,987,,-9.84
16325,9,40,
16325,30,1,
16325,50,0,
16325,148,,1.0
16325,182,3394,
16325,277,1,
16325,422,1,
16325,633,3,
16325,984,,0.0
16325,987,,0.0
16331,9,40,
16331,30,1,
16331,50,0,
16331,148,,1.0
16331,182,3394,
16331,277,1,
16331,422,1,
16331,633,2,
16331,984,,-23.2
16331,985,,0.0
16331,986,,0.0
16331,987,,0.0
16345,9,40,
16345,30,1,
16345,50,0,
16345,148,,1.063
16345,182,3394,
16345,277,1,
16345,422,1,
16345,633,1,
16345,984,,0.0
16345,985,,0.0
16345,986,,0.0
16345,987,,0.0
16351,9,40,
16351,30,1,
16351,50,0,
16351,148,,1.072
16351,182,3394,
16351,277,1,
16351,422,1,
16351,633,4,
16351,984,,0.0
16351,985,,0.0
16351,986,,0.0
16351,987,,0.0
16365,6,,26.0
16365,9,40,
16365,30,1,
16365,50,28,
16365,73,,20000.0
16365,633,3,
16365,984,,0.0
16365,985,,-50.0
16365,986,,0.0
16365,987,,0.0
16365,1180,,0.01
16365,1208,,20.0
16365,1211,,6.6
16365,1212,1,
16371,6,,27.0
16371,9,40,
16371,30,1,
16371,50,30,
16371,73,,20000.0
16371,633,2,
16371,984,,0.0
16371,985,,0.0
16371,986,,-50.0
16371,987,,0.0
16371,1180,,0.01
16371,1208,,20.0
16371,1211,,6.6
16371,1212,1,
16391,9,40,
16391,30,1,
16391,50,24,
16391,148,,1.0
16391,182,3394,
16391,277,3,
16391,422,1,
16391,633,4,
16391,984,,-15.0
16391,985,,-15.0
16391,986,,-15.0
16391,987,,-15.0
16411,9,40,
16411,30,1,
16411,50,23,
16411,148,,1.0
16411,182,3394,
16411,277,3,
16411,422,1,
16411,633,2,
16411,984,,-32.5
16411,985,,0.0
16411,986,,0.0
16411,987,,0.0
16431,9,40,
16431,30,1,
16431,50,20,
16431,148,,1.0
16431,182,3394,
16431,277,3,
16431,422,1,
16431,633,4,
16431,984,,0.0
16431,985,,0.0
16431,986,,0.0
16431,987,,-32.5
16451,9,40,
16451,182,16069,
16451,277,3,
16451,422,1,
16451,1180,,0.01
16451,1206,,-15.0
16451,1212,1,
16471,6,,150.0
16471,9,40,
16471,30,175,
16471,73,,12000.0
16471,182,3423,
16471,277,2,
16471,422,1,
16471,1180,,0.01
16471,1206,,-15.0
16471,1211,,3.2
16471,1212,1,
16491,6,,113.0
16491,9,40,
16491,30,80,
16491,50,36,
16491,73,,5000.0
16491,90,,99.0
16491,182,3423,
16491,277,1,
16491,422,1,
16491,633,2,
16491,1180,,0.01
16491,1206,,-15.0
16491,1211,,1.3
16491,1212,1,
16497,6,,0.0
16497,9,40,
16497,182,3423,
16497,277,3,
16497,422,1,
16497,633,1,
16497,1180,,0.01
16497,1206,,-15.0
16497,1212,1,
16511,6,,0.0
16511,9,40,
16511,30,175,
16511,182,3423,
16511,277,2,
16511,422,1,
16511,1180,,0.01
16511,1206,,-15.0
16511,1212,1,
16517,9,40,
16517,47,1,
16517,50,57,
16517,56,1,
16517,277,1,
16517,422,1,
16517,604,386,
16517,605,396,
16517,633,3,
16517,1180,,0.01
16517,1205,,-15.0
16517,1211,,2.0
16517,1212,1,
16537,9,40,
16537,30,0,
16537,182,3418,
16537,422,1,
16594,180,164,
16594,181,166,
16594,182,16598,
16594,275,,3.0
16594,277,2,
16594,280,0,
16597,180,164,
16597,181,166,
16597,182,16622,
16597,275,,3.0
16597,277,4,
16597,280,0,
16637,726,100,
16640,726,100,
16643,726,100,
16657,726,100,
16660,726,100,
16663,726,100,
16680,726,2200,
16683,726,400,
16869,9,10000,
16869,30,250000,
16869,50,3000,
16869,136,,1.0
16869,182,11584,
16869,263,,20000.0
16869,265,20000,
16869,277,2,
16869,479,,800000.0
16869,484,,0.75
16869,524,,0.75
16869,525,,1.0
16869,842,436,
16869,843,484,
16869,1032,,0.4
13786,6,,0.0
13786,9,40,
13786,47,1,
13786,56,1,
13786,63,,0.0
13786,64,,2.57895
13786,128,2,
13786,182,3305,
13786,183,3300,
13786,277,1,
13786,278,3,
13786,422,1,
13786,604,83,
13786,1180,,0.01
13786,1210,,15.0
13786,1211,,0.7
13786,1212,1,
13809,9,40,
13809,47,1,
13809,61,0,
13809,128,1,
13809,182,3303,
13809,183,3300,
13809,277,1,
13809,278,1,
13809,422,1,
13809,604,86,
13809,633,8,
13809,1180,,0.01
13809,1205,,-15.0
13809,1212,1,
13829,9,40,
13829,47,1,
13829,61,0,
13829,128,1,
13829,182,3303,
13829,183,3300,
13829,277,1,
13829,278,1,
13829,422,1,
13829,604,86,
13829,633,8,
13829,1180,,0.01
13829,1205,,-15.0
13829,1212,1,
13832,9,40,
13832,47,1,
13832,50,40,
13832,51,7875,
13832,61,0,
13832,64,,3.75
13832,128,3,
13832,182,3309,
13832,183,3300,
13832,277,1,
13832,278,5,
13832,422,1,
13832,604,86,
13832,633,8,
13832,1180,,0.01
13832,1210,,15.0
13832,1211,,0.9
13832,1212,1,
13872,9,40,
13872,47,1,
13872,56,1,
13872,61,0,
13872,63,,0.0
13872,124,8627698,
13872,128,2,
